child_id,velocity_mean,velocity_std,velocity_max,velocity_cv,tremor_indicator,acc_magnitude_mean,acc_magnitude_std,palm_touch_ratio,unique_fingers,max_finger_id,session_duration,stroke_count,total_touch_points,unique_zones,unique_colors,final_completion,completion_progress_rate,avg_time_between_points,canceled_touches,session_count,touches_per_zone,strokes_per_zone,zones_per_minute,vel_std_over_mean,acc_std_over_mean,avg_ibp_norm,interpoint_rate,touch_rate,stroke_rate,bin_touch_rate_0,bin_touch_rate_1,bin_touch_rate_2,bin_touch_rate_3,bin_strokes_per_zone_0,bin_strokes_per_zone_1,bin_strokes_per_zone_2,bin_strokes_per_zone_3,bin_vel_std_over_mean_0,bin_vel_std_over_mean_1,bin_vel_std_over_mean_2,bin_vel_std_over_mean_3,bin_acc_std_over_mean_0,bin_acc_std_over_mean_1,bin_acc_std_over_mean_2,bin_acc_std_over_mean_3,bin_zones_per_minute_0,bin_zones_per_minute_1,bin_zones_per_minute_2,bin_zones_per_minute_3,bin_interpoint_rate_0,bin_interpoint_rate_1,bin_interpoint_rate_2,bin_interpoint_rate_3
61dfacd11d8fbed60ec45ae5,3516.933925285038,2117.9446345264405,14683.741138981582,0.5969365914522242,0.07487165096577471,0.9922122826655833,0.07487165096577471,0.004434313577786689,4.0,3.0,48.195753333333414,27.666666666666668,884.6666666666666,6.666666666666667,3.0,94.11193333333334,0.10712414876925062,0.05573027955924437,4.0,3,132.69999980095,4.149999993775,8.299486310626003,0.602213370940361,0.07545930595621995,0.0011563317448787871,864.8035695579631,18.35569744837356,0.5740478101789772,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
61e110d51d8fbe197ac45ae6,1987.7173553579723,2008.7106886984318,18453.785656512275,1.0064537890848095,0.004739882820250584,0.9907258074470239,0.004739882820250584,0.004081158535832084,4.333333333333333,4.333333333333333,91.5378633333333,56.0,1936.3333333333333,6.666666666666667,6.333333333333333,100.46245333333333,0.054371689410104306,0.04777167761183811,7.333333333333333,3,290.44999956432497,8.3999999874,4.369776427067586,1.0105615284153784,0.004784252854603777,0.000521878880137935,1916.153016973377,21.153359523705294,0.6117687037325684,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
61e122d61d8fbe7ae4c45ae7,2420.5657498728647,2104.5717238254765,12086.960308653848,0.9147865784144111,0.0406089434372816,0.9915387744918043,0.0406089434372816,0.0020767151235940658,1.75,0.75,83.00287749999984,21.0,1201.25,6.5,1.75,82.7113138,0.1034739434965766,0.13228739044901133,1.75,4,184.8076920233728,3.2307692257988165,4.698632251403832,0.8694544752305615,0.04095547655061723,0.0015937687272718215,627.4435602201764,14.472389825946438,0.2530032768739856,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
61ef91ea1d8fbe61e7c45baf,1760.6380874912666,1747.177687556795,13734.45755536003,0.9608573582608845,0.049363987102643704,0.9901409222374151,0.049363987102643704,0.002805630922889387,2.3333333333333335,1.3333333333333333,68.530866,23.333333333333332,1142.0,6.666666666666667,3.6666666666666665,93.08231,0.0898140187087481,0.06345264401640059,3.0,3,171.29999974305,3.4999999947499996,5.836785960036292,0.9923548172449372,0.04985551601335803,0.0009258987622765719,1080.0315143994899,16.664024059368515,0.34047918393339055,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
61f23f441d8fbe29f0c45c35,1507.56269481692,2020.8298776147074,32578.001030217183,1.5815177693407012,0.002870921784183192,0.9909457903958367,0.002870921784183192,0.03620756988778087,13.333333333333334,15.0,74.38492400000001,108.33333333333333,1875.0,6.666666666666667,1.3333333333333333,94.63400999999999,0.06235208198293196,0.044580406853045845,67.33333333333333,3,281.24999957812497,16.249999975625,5.377433695751841,1.3404615838193812,0.002897153187425985,0.0005993204597083764,1668.5560445789738,25.206720648769267,1.4563883041511132,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
61f8c8dd1d8fbe3afec45ca3,1504.7213141861055,1425.631752857463,21566.123554418988,0.9361197952734169,0.020471155243251455,0.9895762731148835,0.020471155243251455,0.001886812691011329,3.6666666666666665,4.333333333333333,110.67721333333338,34.666666666666664,2200.0,6.333333333333333,5.333333333333333,100.46245333333333,0.04713184434834178,0.05045491991745469,4.666666666666667,3,347.36842050415515,5.473684201883657,3.433407713252465,0.94743906357112,0.020686788469520025,0.0004558745056305109,2193.5857115331164,19.877623709004567,0.31322316147522344,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
61f8f6a81d8fbef4d1c45ca4,1972.5592716666658,1663.7987598221061,14949.90082744785,0.8421764401726278,0.016106326247769556,0.9913303648718634,0.016106326247769556,0.0027460542820690963,3.0,2.0,71.91100999999996,39.666666666666664,765.0,6.666666666666667,3.3333333333333335,70.33801,0.09402456725758845,0.11525298941130391,2.0,3,114.749999827875,5.949999991075,5.562430518811263,0.8434721246210692,0.01624718323581219,0.0016027168773637974,623.9404646934247,10.638148454508134,0.5516076976411625,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
61fe11145c0616343212406d,980.0388877395776,982.9022139662244,22290.797446929308,1.004833739018907,0.027452685293372286,0.9920439034052704,0.027452685293372286,0.001636342193485336,2.6666666666666665,1.6666666666666667,96.341165,29.0,2233.0,6.333333333333333,4.666666666666667,100.46245333333333,0.045150612374822756,0.04328732983950897,3.6666666666666665,3,352.57894681171746,4.578947361191136,3.9443159902977136,1.0029216455106407,0.02767285290742699,0.00044931291660232507,2225.619901042476,23.178046474403953,0.3010135905766747,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
61fe131a5c0616674012406e,1478.5227105610975,1352.87139138432,17419.582321469752,0.9153224888571229,0.024746374094085935,0.9911275652566095,0.024746374094085935,0.0038352854280168294,4.0,12.0,98.648955,22.333333333333332,2501.3333333333335,6.0,3.3333333333333335,100.421944,0.04104156418198538,0.03900346593503235,9.333333333333334,3,416.8888881940741,3.7222222160185185,3.649303713459689,0.9150156312862837,0.0249678999070114,0.0003953763720160907,2529.2349629124965,25.355902990353773,0.2263919909853015,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
61fe177e5c061657f412406f,2490.39165059858,2114.7301706864982,20090.220349482963,0.8801580207892411,0.011314874879444546,0.989999418091089,0.011314874879444546,0.003355748728883057,3.3333333333333335,2.3333333333333335,49.10300766666668,35.666666666666664,1148.0,7.0,1.3333333333333333,94.12874993333332,0.09287202465656724,0.04252571042920416,4.333333333333333,3,163.99999976571428,5.095238087959183,8.553447432773988,0.8491556619898397,0.011429173147364155,0.0008660510311145769,1154.666098094969,23.37942326383236,0.7263641954791122,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
