child_id,velocity_mean,velocity_std,velocity_max,velocity_cv,tremor_indicator,acc_magnitude_mean,acc_magnitude_std,palm_touch_ratio,unique_fingers,max_finger_id,session_duration,stroke_count,total_touch_points,unique_zones,unique_colors,final_completion,completion_progress_rate,avg_time_between_points,canceled_touches,session_count,touches_per_zone,strokes_per_zone,zones_per_minute,vel_std_over_mean,acc_std_over_mean,avg_ibp_norm,interpoint_rate,touch_rate,stroke_rate,bin_touch_rate_0,bin_touch_rate_1,bin_touch_rate_2,bin_touch_rate_3,bin_strokes_per_zone_0,bin_strokes_per_zone_1,bin_strokes_per_zone_2,bin_strokes_per_zone_3,bin_vel_std_over_mean_0,bin_vel_std_over_mean_1,bin_vel_std_over_mean_2,bin_vel_std_over_mean_3,bin_acc_std_over_mean_0,bin_acc_std_over_mean_1,bin_acc_std_over_mean_2,bin_acc_std_over_mean_3,bin_zones_per_minute_0,bin_zones_per_minute_1,bin_zones_per_minute_2,bin_zones_per_minute_3,bin_interpoint_rate_0,bin_interpoint_rate_1,bin_interpoint_rate_2,bin_interpoint_rate_3
660e4de0c36853350a2e4be2,984.7606170632882,954.5747297007513,7800.536503592134,0.971525693896927,0.000848754509562837,0.9895255480700651,0.000848754509562837,0.00047414835765476103,2.75,1.75,126.01087499999994,17.75,3118.5,6.0,2.0,97.182284,0.031212777364931256,0.040781759056760666,1.5,4,519.74999913375,2.958333328402778,2.856896266182283,0.9693469795103611,0.0008577388452888645,0.0003236368214531033,3089.882511830621,24.747864021676882,0.14086085822823943,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
660f8994c3685377aa2e4be3,1445.8382236982388,1498.9805583360733,8115.949779945498,1.0483415004280834,0.0034814016883831685,0.9893291557435656,0.0034814016883831685,0.0010298369078823781,2.0,1.0,91.33109999999822,42.0,1653.3333333333333,6.666666666666667,6.0,83.78508666666666,0.05600259905045016,0.05689435321109673,1.6666666666666667,3,247.99999962799998,6.29999999055,4.379669109122811,1.0367553808969974,0.003518951840226601,0.0006229461071296457,1605.2750194448947,18.10263243465084,0.4598652594286302,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
660f90539a46c40bed2049ce,1871.202974332925,1594.5737092406316,8982.934834269867,0.8514083950033386,0.008386306687483717,0.9895015436318463,0.008386306687483717,0.0016996103066873195,2.6666666666666665,1.6666666666666667,69.89643333333515,14.333333333333334,1197.6666666666667,6.666666666666667,3.6666666666666665,89.2894295,0.07509955532403663,0.05956345073880919,2.0,3,179.649999730525,2.149999996775,5.722752613981802,0.8521650142206343,0.008475284002033942,0.0008521672407264363,1173.478378797312,17.134875263000357,0.20506530373198312,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
660f99e19a46c443552049d5,1368.987560801387,1091.4558419607629,7277.074159562038,0.7970438062137516,0.005904723522784173,0.9894783517029117,0.005904723522784173,0.0002294630564479119,1.5,0.5,90.48890000000029,9.0,2344.0,6.5,3.5,100.421944,0.04305547056498396,0.03851950364892958,0.5,2,360.61538406059174,1.3846153824852072,4.309920856746477,0.7972722858883149,0.005967511520536971,0.00042568208525766853,2349.1703668619625,25.903729625854172,0.09945971272725578,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
660f9d7ec368539d572e4bea,1473.878610192755,1287.1059765255075,13534.667077808297,0.8890866524895825,0.01833309138959512,0.9893078695807902,0.01833309138959512,0.0003553867644901874,1.6666666666666667,0.6666666666666666,73.54253333333327,11.0,1832.0,5.666666666666667,3.3333333333333335,95.37317606666666,0.06566064341817196,0.041818386345273316,0.6666666666666666,3,323.2941170765398,1.9411764671626297,4.62317494129604,0.873278143542938,0.018531229527216128,0.0005686285805527559,1758.6167756441403,24.91075458941983,0.1495733081242457,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
660fa4c4c36853505f2e4beb,1209.2169963441818,1012.2225263560382,5470.658627340773,0.8344803225546671,0.00266449604330536,0.9894328720699468,0.00266449604330536,0.0011279407454689962,2.6666666666666665,1.6666666666666667,69.2448000000004,22.666666666666668,1444.0,7.0,6.333333333333333,94.83657066666666,0.06821127339062472,0.04800261833187938,1.6666666666666667,3,206.2857139910204,3.2380952334693878,6.065437352129477,0.8370892316332912,0.0026929527930495806,0.0006932306588357076,1442.5210122091107,20.853551455003934,0.32734106623736553,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
6610dfacc368533e0f2e4bf2,1352.908180082565,1171.4358203203108,6456.532591937532,0.8757795753006355,0.0021193216307089035,0.9895942317850716,0.0021193216307089035,0.0,1.0,0.0,66.11513333333278,10.666666666666666,718.0,6.333333333333333,2.6666666666666665,84.5456487,0.1185069684456671,0.10358930847473018,0.0,3,113.36842087362882,1.6842105236565097,5.747549424662335,0.8658649844516145,0.0021416066719284685,0.0015668017779953006,638.2427678531456,10.859843483510195,0.16133472213199918,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
6610e819c36853f8462e4bfb,1054.8612189585303,935.7336531437727,9887.809839372578,0.8895753397024536,0.030324477517408317,0.9913310508662235,0.030324477517408317,0.00021561017680034498,2.0,1.3333333333333333,81.08496666666663,11.333333333333334,2035.0,6.0,3.3333333333333335,94.69592399999999,0.04865398179183869,0.04036909208734183,0.3333333333333333,3,339.1666661013889,1.8888888857407409,4.439787202676631,0.8870680202451243,0.03058965739549292,0.0004978616103810846,2008.5897997243712,25.097130619967324,0.13977107961980165,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
6610f3f39a46c448992049df,513.268229342308,988.0596515824163,11625.67605882255,2.319097729398541,0.0083611106801831,0.9906011888034226,0.0083611106801831,0.005522878323189372,3.6666666666666665,2.6666666666666665,108.49933333333563,30.666666666666668,1529.0,5.666666666666667,5.333333333333333,63.167309929999995,0.03255140176900644,0.1707063887321869,5.0,3,269.8235289356055,5.41176469633218,3.133659790104366,1.9250356735098264,0.00844044070437502,0.0015733404388025417,635.5903126604823,14.092252485659316,0.2826438257424585,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
6610fe0dc36853ac6d2e4c0a,1343.7561367797273,1128.761285472526,8210.282700603466,0.8398357344846947,0.021763562024112348,0.9904275062784169,0.021763562024112348,0.0008017934780537428,2.3333333333333335,1.3333333333333333,110.48476666666586,15.333333333333334,2545.0,7.0,3.3333333333333335,99.47792199999999,0.039929409365797947,0.043827567429232966,2.0,3,363.5714280520408,2.1904761873469387,3.801429014972613,0.840004562263187,0.021973906890117578,0.00039668425564489383,2520.8960466743156,23.034849749449656,0.13878232985915967,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
